full_text,username,created_at,tokenized,stemmed,translated,klasifikasi,skor_polaritas
aku punya spare acc utk hype riize comeback since akun aku fokuskan utk naikin engagement tolak ruu tni polri kejaksaan yang mau diangkut kahh,riizzeu,Sun Mar 30 00:04:28 +0000 2025,"['aku', 'punya', 'spare', 'acc', 'utk', 'hype', 'riize', 'comeback', 'since', 'akun', 'aku', 'fokuskan', 'utk', 'naikin', 'engagement', 'tolak', 'ruu', 'tni', 'polri', 'kejaksaan', 'yang', 'mau', 'diangkut', 'kahh']",aku punya spare acc utk hype riize comeback since akun aku fokus utk naikin engagement tolak ruu tni polri jaksa yang mau angkut kahh,I have spare acc for hype riize comeback since my account focuses on riding the engagement to reject the TNI Police Chief Prosecutor's Office that you want to transport,Netral,0.0
pantauan netray warganet khawatirkan kebangkitan dwifungsi ruu tni disahkan,MediaVoi,Sun Mar 30 00:00:57 +0000 2025,"['pantauan', 'netray', 'warganet', 'khawatirkan', 'kebangkitan', 'dwifungsi', 'ruu', 'tni', 'disahkan']",pantau netray warganet khawatir bangkit dwifungsi ruu tni sah,Netray monitoring of citizens is worried about the revival of the TNI Bill Dwifunction,Netral,0.0
mukamu gelap demostrasi membela partai politik kelihatan dalangnya demo bayaran mahasiswa goblok mau tunggangi elu baca ruu tni mahasiswa suruh ngajar papua kalau tni ntidak kalau bencana mahasiswa turun kalau tni ntidak mahasewa goblok,SasaSasa1559993,Sat Mar 29 23:58:10 +0000 2025,"['mukamu', 'gelap', 'demostrasi', 'membela', 'partai', 'politik', 'kelihatan', 'dalangnya', 'demo', 'bayaran', 'mahasiswa', 'goblok', 'mau', 'tunggangi', 'elu', 'baca', 'ruu', 'tni', 'mahasiswa', 'suruh', 'ngajar', 'papua', 'kalau', 'tni', 'ntidak', 'kalau', 'bencana', 'mahasiswa', 'turun', 'kalau', 'tni', 'ntidak', 'mahasewa', 'goblok']",muka gelap demostrasi bela partai politik lihat dalang demo bayar mahasiswa goblok mau tunggang elu baca ruu tni mahasiswa suruh ngajar papua kalau tni ntidak kalau bencana mahasiswa turun kalau tni ntidak mahasewa goblok,Your Dark Made Demostration Defending Political Parties It seems that the puppeteer of the Demon of Student Students Want to Raunt Elu Read the TNI Student Bill Turn to teach Papua if the TNI does not if the student disaster drops if the TNI does not,Negatif,-0.075
opsi namanya ga ikut,pemjahyat,Sat Mar 29 23:51:53 +0000 2025,"['opsi', 'namanya', 'ga', 'ikut']",opsi nama ga ikut,the name is not participating,Netral,0.0
baca dariaf ruu tni,Ghurem2,Sat Mar 29 23:50:25 +0000 2025,"['baca', 'dariaf', 'ruu', 'tni']",baca dariaf ruu tni,Read from the TNI Bill,Netral,0.0
belakangan sangat ramai sekali kabar kemunculan dwifungsi tni padahal lebih gawat justru dwifungsi tukang martabak bagaimana cara tukang martabak membagi waktu ntara menjadi wapres jualan martabak ruu tukang martabak disahkan,napkinlecture,Sat Mar 29 23:48:19 +0000 2025,"['belakangan', 'sangat', 'ramai', 'sekali', 'kabar', 'kemunculan', 'dwifungsi', 'tni', 'padahal', 'lebih', 'gawat', 'justru', 'dwifungsi', 'tukang', 'martabak', 'bagaimana', 'cara', 'tukang', 'martabak', 'membagi', 'waktu', 'ntara', 'menjadi', 'wapres', 'jualan', 'martabak', 'ruu', 'tukang', 'martabak', 'disahkan']",belakang sangat ramai sekali kabar muncul dwifungsi tni padahal lebih gawat justru dwifungsi tukang martabak bagaimana cara tukang martabak bagi waktu ntara jadi wapres jual martabak ruu tukang martabak sah,"Later, very crowded news of the emergence of TNI dwifunction even though it was more serious, it was actually a martabak martabak martabak.",Positif,0.07333333333333333
pantes aja lu bereaksi apaapa adanya revisi ruu tni ternyata voter anjir awowkwkwkwk sepong terus tuh wowok,mikachi_ara,Sat Mar 29 23:47:54 +0000 2025,"['pantes', 'aja', 'lu', 'bereaksi', 'apaapa', 'adanya', 'revisi', 'ruu', 'tni', 'ternyata', 'voter', 'anjir', 'awowkwkwkwk', 'sepong', 'terus', 'tuh', 'wowok']",pantes aja lu reaksi apaapa ada revisi ruu tni nyata voter anjir awowkwkwkwk sepong terus tuh wowok,"No wonder you react what there is a revision of the TNI Bill, it turns out that the voter is awowkwkwkwk, that is going on, wowok",Netral,0.0
lahh bukannya beredar video ambulance digeledah polisi n tni pas demo ruu tni karna dianggap membantu mhs kok kebalik yaa dg postingan,TaufikNoor,Sat Mar 29 23:46:24 +0000 2025,"['lahh', 'bukannya', 'beredar', 'video', 'ambulance', 'digeledah', 'polisi', 'n', 'tni', 'pas', 'demo', 'ruu', 'tni', 'karna', 'dianggap', 'membantu', 'mhs', 'kok', 'kebalik', 'yaa', 'dg', 'postingan']",lahh bukan edar video ambulance geledah polisi n tni pas demo ruu tni karna anggap bantu mhs kok balik yaa dg postingan,"lahh instead of circulating the ambulance video was searched by the TNI police and the TNI during the Demo of the TNI Bill because it was considered to help MHS, how come I was reversed with a post",Netral,0.0
ruu tni dibahas duluan lalu ruu polri menyusul kalau ruu polri duluan ada jaminan tni back up berhubung ruu tni dah kelar polri berperan besar dlm menghadang demo ruu polri berjalan back up tni balas budi donk,Dsxxll5,Sat Mar 29 23:44:07 +0000 2025,"['ruu', 'tni', 'dibahas', 'duluan', 'lalu', 'ruu', 'polri', 'menyusul', 'kalau', 'ruu', 'polri', 'duluan', 'ada', 'jaminan', 'tni', 'back', 'up', 'berhubung', 'ruu', 'tni', 'dah', 'kelar', 'polri', 'berperan', 'besar', 'dlm', 'menghadang', 'demo', 'ruu', 'polri', 'berjalan', 'back', 'up', 'tni', 'balas', 'budi', 'donk']",ruu tni bahas duluan lalu ruu polri susul kalau ruu polri duluan ada jamin tni back up hubung ruu tni dah kelar polri peran besar dlm menghadang demo ruu polri jalan back up tni balas budi donk,The TNI Bill was discussed first then the National Police Bill followed that if the National Police bill had guaranteed the TNI back up since the TNI Draft Bill had finished the National Police played a big role in blocking the Demo of the National Police Bill on the TNI back up.,Positif,0.0625
seandainya ngotot mendukung ruu tni melihat vt seandainya si letkol karbitan teddy indaria lihat vt apa tidak malu terima pangkat berjibaku lapangan anak tdk mengenali bapaknya mrk menikmati jabatan,Pardo_Aganis,Sat Mar 29 23:41:10 +0000 2025,"['seandainya', 'ngotot', 'mendukung', 'ruu', 'tni', 'melihat', 'vt', 'seandainya', 'si', 'letkol', 'karbitan', 'teddy', 'indaria', 'lihat', 'vt', 'apa', 'tidak', 'malu', 'terima', 'pangkat', 'berjibaku', 'lapangan', 'anak', 'tdk', 'mengenali', 'bapaknya', 'mrk', 'menikmati', 'jabatan']",anda ngotot dukung ruu tni lihat vt anda si letkol karbitan teddy indaria lihat vt apa tidak malu terima pangkat jibaku lapang anak tdk nali bapak mrk nikmat jabat,"If it was determined to support the TNI Bill, seeing VT if the Lieutenant Colonel Karbitan Teddy Indaria saw VT, not ashamed to accept the rank of struggle for the field, the child would not recognize his father they were enjoying the position",Negatif,-0.15000000000000002
paham nih min demo ruu tni padahal,BaksoPentol678,Sat Mar 29 23:40:28 +0000 2025,"['paham', 'nih', 'min', 'demo', 'ruu', 'tni', 'padahal']",paham nih min demo ruu tni padahal,"Understand, min",Netral,0.0
inilah bahaya nya ruu sedang sudah dibahas pemerintah semua terkesan paksakan acuh aspirasi masyarakat uu tni uu polri uu kejaksaan memiliki sisi menggerus kebebasan masyarakat sipil,sami86pilang,Sat Mar 29 23:36:26 +0000 2025,"['inilah', 'bahaya', 'nya', 'ruu', 'sedang', 'sudah', 'dibahas', 'pemerintah', 'semua', 'terkesan', 'paksakan', 'acuh', 'aspirasi', 'masyarakat', 'uu', 'tni', 'uu', 'polri', 'uu', 'kejaksaan', 'memiliki', 'sisi', 'menggerus', 'kebebasan', 'masyarakat', 'sipil']",ini bahaya nya ruu sedang sudah bahas perintah semua kes paksa acuh aspirasi masyarakat uu tni uu polri uu jaksa milik sisi gerus bebas masyarakat sipil,This is the danger of the Bill that has been discussed by the government all impressed the aspirations of the people of the TNI Law Law on the Prosecutor's Law to have the side of eroding the freedom of civil society,Positif,1.0
puan berlatidak bg beneran bg sih minta rakyat utk berpikir positip dg terlebih membaca ruu tni tidak pernah akses di website dprri lalu bagaimana rakyat berpikir positip membaca lembaran kosong,Sgrdamai,Sat Mar 29 23:34:04 +0000 2025,"['puan', 'berlatidak', 'bg', 'beneran', 'bg', 'sih', 'minta', 'rakyat', 'utk', 'berpikir', 'positip', 'dg', 'terlebih', 'membaca', 'ruu', 'tni', 'tidak', 'pernah', 'akses', 'di', 'website', 'dprri', 'lalu', 'bagaimana', 'rakyat', 'berpikir', 'positip', 'membaca', 'lembaran', 'kosong']",puan berlatidak bg beneran bg sih minta rakyat utk pikir positip dg lebih baca ruu tni tidak pernah akses di website dprri lalu bagaimana rakyat pikir positip baca lembar kosong,"Puan has a real time, it's really like the people to think positively, especially reading the TNI Bill, never access on the DPRRI website, then how people think positively reads empty sheets",Positif,0.10545454545454547
thorns sang kapten iberia menolak ruu tnipolri,isixdro,Sat Mar 29 23:30:12 +0000 2025,"['thorns', 'sang', 'kapten', 'iberia', 'menolak', 'ruu', 'tnipolri']",thorns sang kapten iberia tolak ruu tnipolri,Thorns the Captain Iberia rejected the Tnipolri Bill,Netral,0.0
analisis gw sih dibuat seolaholah kalangan mahasiswa amp masyarakat getol demo menolak uu tni ruu polri amp ruu kejaksaan pinter memang kurawa perusak negeri memfitnahmengadu domba prabowo amp masyarakat,PraseYulia46029,Sat Mar 29 23:28:04 +0000 2025,"['analisis', 'gw', 'sih', 'dibuat', 'seolaholah', 'kalangan', 'mahasiswa', 'amp', 'masyarakat', 'getol', 'demo', 'menolak', 'uu', 'tni', 'ruu', 'polri', 'amp', 'ruu', 'kejaksaan', 'pinter', 'memang', 'kurawa', 'perusak', 'negeri', 'memfitnahmengadu', 'domba', 'prabowo', 'amp', 'masyarakat']",analisis gw sih buat seolaholah kalang mahasiswa amp masyarakat getol demo tolak uu tni ruu polri amp ruu jaksa pinter memang rawa usak negeri memfitnahmengadu domba prabowo amp masyarakat,"My analysis is made as if the AMP Community students are keen to reject the TNI Law of the National Police Chief of the AMP Bill, the Corners Prosecutor's Office.",Netral,0.0
loh kebalik ta mas justru mas e dewe sing nak sekolah mek plonga plongo tok ra pake otak e wes otak e buntu nyangkem sisan ngono bilang e demone ra bermutu blas karo ora jelas yo mas e ae sing iso paham ruu tni jelas,N0R4_ydt,Sat Mar 29 23:26:25 +0000 2025,"['loh', 'kebalik', 'ta', 'mas', 'justru', 'mas', 'e', 'dewe', 'sing', 'nak', 'sekolah', 'mek', 'plonga', 'plongo', 'tok', 'ra', 'pake', 'otak', 'e', 'wes', 'otak', 'e', 'buntu', 'nyangkem', 'sisan', 'ngono', 'bilang', 'e', 'demone', 'ra', 'bermutu', 'blas', 'karo', 'ora', 'jelas', 'yo', 'mas', 'e', 'ae', 'sing', 'iso', 'paham', 'ruu', 'tni', 'jelas']",loh balik ta mas justru mas e dewe sing nak sekolah mek plonga plongo tok ra pake otak e wes otak e buntu nyangkem sis ngono bilang e demone ra mutu blas karo ora jelas yo mas e ae sing iso paham ruu tni jelas,Loh Kebalik Ta Mas Mas Mas e Dewe Sing Nak School Plonga Plongo Tok Ra Packing Brain E Wes Brain E Deliver Nyangan Ngono says e demone RA quality blas karo ora clear yo mas e ae sing iso understanding no clear,Positif,0.025000000000000005
ruu tni sebenarnya jadi langkah positif buat memperkuat peran tni menjaga stabilitas negara asal diimbangi pengawasan ketat transparan,VKapris96904,Sat Mar 29 23:22:33 +0000 2025,"['ruu', 'tni', 'sebenarnya', 'jadi', 'langkah', 'positif', 'buat', 'memperkuat', 'peran', 'tni', 'menjaga', 'stabilitas', 'negara', 'asal', 'diimbangi', 'pengawasan', 'ketat', 'transparan']",ruu tni benar jadi langkah positif buat kuat peran tni jaga stabilitas negara asal imbang awas ketat transparan,The TNI Bill is actually a positive step to strengthen the role of the TNI to maintain the stability of the country of origin offset by strict transparent supervision,Positif,0.22727272727272727
khatam al quran khatam uu tni khatam ruu polri khatam ruu kejaksaan khatam makna perjuangan keren bu puan panjang umur perjuangan,TOM5helby,Sat Mar 29 23:22:22 +0000 2025,"['khatam', 'al', 'quran', 'khatam', 'uu', 'tni', 'khatam', 'ruu', 'polri', 'khatam', 'ruu', 'kejaksaan', 'khatam', 'makna', 'perjuangan', 'keren', 'bu', 'puan', 'panjang', 'umur', 'perjuangan']",khatam al quran khatam uu tni khatam ruu polri khatam ruu jaksa khatam makna juang keren bu puan panjang umur juang,Khatam Al Quran Khatam TNI Law Khatam Polri Bill Khatam Khat Prosecutor's Office Khatam,Netral,0.0
iyaahh kmu bakal gacha,zahrapepesikan,Sat Mar 29 23:22:02 +0000 2025,"['iyaahh', 'kmu', 'bakal', 'gacha']",iyaahh kmu bakal gacha,hiyahh kmu bakal,Netral,0.0
udah khawatir yang disahkannya ruu tni kemarin mangots salah satu admin yang biasa dapet job luar negeri udah beberapa waktu seret sepi job,Semantik420,Sat Mar 29 23:20:34 +0000 2025,"['udah', 'khawatir', 'yang', 'disahkannya', 'ruu', 'tni', 'kemarin', 'mangots', 'salah', 'satu', 'admin', 'yang', 'biasa', 'dapet', 'job', 'luar', 'negeri', 'udah', 'beberapa', 'waktu', 'seret', 'sepi', 'job']",udah khawatir yang sah ruu tni kemarin mangots salah satu admin yang biasa dapet job luar negeri udah beberapa waktu seret sepi job,"Already worried what he passed the TNI Bill yesterday Mangots, one of the admins who used to get a job abroad, had some time.",Netral,0.0
dg disahkanya ruu tni digunain sm kepentingan mrk dpr kotor korup spy lebih leluasa kewenangan kebebasanya buat bertindak bekingan sah mrk jd gabisa ditangkep mau korup sebanyak apapun dan apapun,syirasyfra,Sat Mar 29 23:19:47 +0000 2025,"['dg', 'disahkanya', 'ruu', 'tni', 'digunain', 'sm', 'kepentingan', 'mrk', 'dpr', 'kotor', 'korup', 'spy', 'lebih', 'leluasa', 'kewenangan', 'kebebasanya', 'buat', 'bertindak', 'bekingan', 'sah', 'mrk', 'jd', 'gabisa', 'ditangkep', 'mau', 'korup', 'sebanyak', 'apapun', 'dan', 'apapun']",dg disahkanya ruu tni digunain sm penting mrk dpr kotor korup spy lebih leluasa wenang kebebasanya buat tindak beking sah mrk jd gabisa ditangkep mau korup banyak apa dan apa,"by passing the TNI Bill, it was used by the interests of MRK the DPR Dirty Corruption SPY is more free",Positif,0.10000000000000002
kalau terjadi penyerangan pembunuhan tni turun melakukan tindakan represif pemerintah menggunakan kejadian tersebut justifikasi uu tni ruu polri kebaca lah mainan pemerintah indo,AgniParasthra,Sat Mar 29 23:18:52 +0000 2025,"['kalau', 'terjadi', 'penyerangan', 'pembunuhan', 'tni', 'turun', 'melakukan', 'tindakan', 'represif', 'pemerintah', 'menggunakan', 'kejadian', 'tersebut', 'justifikasi', 'uu', 'tni', 'ruu', 'polri', 'kebaca', 'lah', 'mainan', 'pemerintah', 'indo']",kalau jadi serang bunuh tni turun laku tindak represif perintah guna jadi sebut justifikasi uu tni ruu polri baca lah main perintah indo,If there is an attack on the TNI murder going down to carry out repressive acts of the government using the incident justification,Negatif,-0.15555555555555559
si legislatif dpr ga mau sejalan knp mrk sendiri paling banyak korupnya uu perampasan aset ngajuin presiden mrk gamau ngesahin tp ruu tni disahin dihotel selama kurang hari aja apa,syirasyfra,Sat Mar 29 23:17:43 +0000 2025,"['si', 'legislatif', 'dpr', 'ga', 'mau', 'sejalan', 'knp', 'mrk', 'sendiri', 'paling', 'banyak', 'korupnya', 'uu', 'perampasan', 'aset', 'ngajuin', 'presiden', 'mrk', 'gamau', 'ngesahin', 'tp', 'ruu', 'tni', 'disahin', 'dihotel', 'selama', 'kurang', 'hari', 'aja', 'apa']",si legislatif dpr ga mau jalan knp mrk sendiri paling banyak korup uu ampas aset ngajuin presiden mrk gamau ngesahin tp ruu tni disahin hotel lama kurang hari aja apa,The legislature of the DPR is going to be in line with their own KNP itself that the most corrupt is the asset to the president of the President of the Gamau and the bill is being abducted for less than a day.,Positif,0.10833333333333336
carmen aura positifnya nembus layar,lilourelle,Sat Mar 29 23:17:25 +0000 2025,"['carmen', 'aura', 'positifnya', 'nembus', 'layar']",carmen aura positif nembus layar,Carmen Aura positively penetrates the screen,Positif,0.22727272727272727
top versi aku,lilourelle,Sat Mar 29 23:15:27 +0000 2025,"['top', 'versi', 'aku']",top versi aku,Top my version,Positif,0.5
pertama ajakan buat membuh aja udah salah sama kita mendukung pemerintah otoriter sekarang kedua ruu tni kasarnya seolaholah atas perintah keinginan orang tertinggi padahal saja diluar keinginan orang tertinggi tujuan tertentu,wtchagn__3,Sat Mar 29 23:13:31 +0000 2025,"['pertama', 'ajakan', 'buat', 'membuh', 'aja', 'udah', 'salah', 'sama', 'kita', 'mendukung', 'pemerintah', 'otoriter', 'sekarang', 'kedua', 'ruu', 'tni', 'kasarnya', 'seolaholah', 'atas', 'perintah', 'keinginan', 'orang', 'tertinggi', 'padahal', 'saja', 'diluar', 'keinginan', 'orang', 'tertinggi', 'tujuan', 'tertentu']",pertama aja buat membuh aja udah salah sama kita dukung perintah otoriter sekarang dua ruu tni kasar seolaholah atas perintah ingin orang tinggi padahal saja luar ingin orang tinggi tuju tentu,First the invitation to make it wrong is the same as we support the authoritarian government now the second is the rough TNI Bill as if to the order of the highest wishes of the person even though it is outside the wishes of the highest goal of certain goals,Negatif,-0.019387755102040816
malah kepecah belah sesama rakyat hak pilih mau lo pilih tuh bikin ruu tni dpr dalem dpr tuh kontribusi semua partai fokusnya cuma nyalahin presiden pemilih yapping tp ga ikut aksi apapun ngetik ga jelas,syirasyfra,Sat Mar 29 23:09:23 +0000 2025,"['malah', 'kepecah', 'belah', 'sesama', 'rakyat', 'hak', 'pilih', 'mau', 'lo', 'pilih', 'tuh', 'bikin', 'ruu', 'tni', 'dpr', 'dalem', 'dpr', 'tuh', 'kontribusi', 'semua', 'partai', 'fokusnya', 'cuma', 'nyalahin', 'presiden', 'pemilih', 'yapping', 'tp', 'ga', 'ikut', 'aksi', 'apapun', 'ngetik', 'ga', 'jelas']",malah pecah belah sama rakyat hak pilih mau lo pilih tuh bikin ruu tni dpr dalem dpr tuh kontribusi semua partai fokus cuma nyalahin presiden pilih yapping tp ga ikut aksi apa ngetik ga jelas,"In fact, divorced from fellow people of voting rights, you want to choose to make the DPR TNI Bill in the DPR, the contribution of all parties is only blamed the president",Netral,0.0
udahlah intinya kecam ruu tni semoga indonesia bubar pas buka puasa aamiin,holografis,Sat Mar 29 23:07:39 +0000 2025,"['udahlah', 'intinya', 'kecam', 'ruu', 'tni', 'semoga', 'indonesia', 'bubar', 'pas', 'buka', 'puasa', 'aamiin']",udahlah inti kecam ruu tni moga indonesia bubar pas buka puasa aamiin,"the point is the tni bill, hopefully Indonesia will disperse when breaking the fast aamiin",Positif,0.2
